Date,State,Confirmed,Recovered,Deceased,Other,Tested
17-05-2020,West Bengal,2677,959,238,0,85956
18-05-2020,Andaman and Nicobar Islands,33,33,0,0,6677
18-05-2020,Andhra Pradesh,2432,1552,50,0,248771
18-05-2020,Arunachal Pradesh,1,1,0,0,3662
18-05-2020,Assam,116,42,4,0,37898
18-05-2020,Bihar,1423,517,9,0,46996
18-05-2020,Chandigarh,196,54,3,0,2892
18-05-2020,Chhattisgarh,95,59,0,0,36606
18-05-2020,Delhi,10054,4485,160,0,139727
18-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,1,0,0,7571
18-05-2020,Goa,38,7,0,0,8785
18-05-2020,Gujarat,11746,4804,694,0,148824
18-05-2020,Himachal Pradesh,90,42,3,3,18224
18-05-2020,Haryana,928,598,14,0,80698
18-05-2020,Jharkhand,228,127,3,0,35359
18-05-2020,Jammu and Kashmir,1289,609,15,0,88601
18-05-2020,Karnataka,1246,530,37,1,151663
18-05-2020,Kerala,631,497,4,0,51059
18-05-2020,Ladakh,43,43,0,0,4219
18-05-2020,Maharashtra,35058,8437,1249,0,282437
18-05-2020,Meghalaya,13,12,1,0,2896
18-05-2020,Manipur,7,2,0,0,2483
18-05-2020,Madhya Pradesh,5236,2435,252,0,112168
18-05-2020,Mizoram,1,1,0,0,301
18-05-2020,Nagaland,0,0,0,0,961
18-05-2020,Odisha,876,277,4,0,95766
18-05-2020,Punjab,1980,1547,37,0,52955
18-05-2020,Puducherry,17,9,0,0,5754
18-05-2020,Rajasthan,5507,3218,138,0,243476
18-05-2020,Sikkim,0,0,0,0,1087
18-05-2020,Telangana,1592,1002,34,0,23388
18-05-2020,Tamil Nadu,11760,4406,82,0,337841
18-05-2020,Tripura,165,89,0,0,14286
18-05-2020,India,100327,39277,3156,4,2404267
18-05-2020,Uttar Pradesh,4605,2783,118,0,176479
18-05-2020,Uttarakhand,96,52,1,0,13870
18-05-2020,West Bengal,2824,1006,244,0,93570
19-05-2020,Andaman and Nicobar Islands,33,33,0,0,6965
19-05-2020,Andhra Pradesh,2489,1621,52,0,258450
19-05-2020,Arunachal Pradesh,1,1,0,0,3941
19-05-2020,Assam,158,42,4,0,41116
19-05-2020,Bihar,1519,517,9,0,50563
19-05-2020,Chandigarh,199,57,3,0,3031
19-05-2020,Chhattisgarh,100,59,0,0,39010
19-05-2020,Delhi,10554,4750,166,0,145854
19-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,1,0,0,7829
19-05-2020,Goa,46,7,0,0,9549
19-05-2020,Gujarat,12141,5043,719,0,154674
19-05-2020,Himachal Pradesh,92,47,4,3,19645
19-05-2020,Haryana,964,627,14,0,82544
19-05-2020,Jharkhand,248,127,3,0,37589
19-05-2020,Jammu and Kashmir,1317,647,17,0,96826
19-05-2020,Karnataka,1395,543,40,1,158599
19-05-2020,Kerala,643,497,4,0,52588
19-05-2020,Ladakh,43,43,0,0,4730
19-05-2020,Maharashtra,37136,9639,1325,0,294272
19-05-2020,Meghalaya,13,12,1,0,3104
19-05-2020,Manipur,9,2,0,0,2483
19-05-2020,Madhya Pradesh,5465,2631,258,0,116473
19-05-2020,Mizoram,1,1,0,0,313
19-05-2020,Nagaland,0,0,0,0,978
19-05-2020,Odisha,978,307,5,0,100302
19-05-2020,Punjab,2002,1642,38,0,55634
19-05-2020,Puducherry,22,10,0,0,5829
19-05-2020,Rajasthan,5845,3337,143,0,254533
19-05-2020,Sikkim,0,0,0,0,1204
19-05-2020,Telangana,1634,1011,38,0,23388
19-05-2020,Tamil Nadu,12448,4895,85,0,348174
19-05-2020,Tripura,173,116,0,0,15083
19-05-2020,India,106481,42309,3302,4,2512388
19-05-2020,State Unassigned,814,0,0,0,
19-05-2020,Uttar Pradesh,4926,2918,123,0,182184
19-05-2020,Uttarakhand,111,52,1,0,14691
19-05-2020,West Bengal,2961,1074,250,0,102282
20-05-2020,Andaman and Nicobar Islands,33,33,0,0,7082
20-05-2020,Andhra Pradesh,2560,1664,53,0,267612
20-05-2020,Arunachal Pradesh,1,1,0,0,4157
20-05-2020,Assam,189,49,4,3,47084
20-05-2020,Bihar,1776,571,9,0,53361
20-05-2020,Chandigarh,202,136,3,0,3031
20-05-2020,Chhattisgarh,114,59,0,0,39010
20-05-2020,Delhi,11088,5192,176,0,150282
20-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,1,0,0,8137
20-05-2020,Goa,50,7,0,0,10136
20-05-2020,Gujarat,12539,5219,749,0,160772
20-05-2020,Himachal Pradesh,110,50,4,3,21147
20-05-2020,Haryana,993,648,14,0,83944
20-05-2020,Jharkhand,290,129,3,0,39402
20-05-2020,Jammu and Kashmir,1390,678,18,0,101950
20-05-2020,Karnataka,1462,556,41,1,166781
20-05-2020,Kerala,667,502,4,0,54633
20-05-2020,Ladakh,44,43,0,0,4730
20-05-2020,Maharashtra,39297,10318,1390,0,307535
20-05-2020,Meghalaya,14,12,1,0,3419
20-05-2020,Manipur,25,2,0,0,3087
20-05-2020,Madhya Pradesh,5735,2734,267,0,120737
20-05-2020,Mizoram,1,1,0,0,315
20-05-2020,Nagaland,0,0,0,0,985
20-05-2020,Odisha,1052,343,6,0,105914
20-05-2020,Punjab,2005,1794,38,0,57737
20-05-2020,Puducherry,23,10,0,0,5960
20-05-2020,Rajasthan,6015,3404,147,0,265555
20-05-2020,Sikkim,0,0,0,0,1342
20-05-2020,Telangana,1661,1013,40,0,23388
20-05-2020,Tamil Nadu,13191,5882,88,0,360068
20-05-2020,Tripura,173,116,0,0,15822
20-05-2020,India,112201,45422,3436,7,2615920
20-05-2020,State Unassigned,1096,0,0,0,
20-05-2020,Uttar Pradesh,5175,3066,127,0,191164
20-05-2020,Uttarakhand,126,53,1,0,15503
20-05-2020,West Bengal,3103,1136,253,0,111002
21-05-2020,Andaman and Nicobar Islands,33,33,0,0,7167
21-05-2020,Andhra Pradesh,2605,1705,54,0,275704
21-05-2020,Arunachal Pradesh,1,1,0,0,4438
21-05-2020,Assam,211,55,4,3,51730
21-05-2020,Bihar,1987,571,9,0,55692
21-05-2020,Chandigarh,218,178,3,0,3369
21-05-2020,Chhattisgarh,128,59,0,0,45522
21-05-2020,Delhi,11659,5567,194,0,154385
21-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,1,0,0,8456
21-05-2020,Goa,52,7,0,0,10859
21-05-2020,Gujarat,12910,5488,773,0,166152
21-05-2020,Himachal Pradesh,152,55,4,3,22641
21-05-2020,Haryana,1030,681,14,0,88138
21-05-2020,Jharkhand,303,136,3,0,41936
21-05-2020,Jammu and Kashmir,1449,684,20,0,107108
21-05-2020,Karnataka,1605,571,41,1,174297
21-05-2020,Kerala,691,510,4,0,56373
21-05-2020,Ladakh,44,43,0,0,5291
21-05-2020,Maharashtra,41642,11726,1454,0,319921
21-05-2020,Meghalaya,14,12,1,0,3419
21-05-2020,Manipur,25,2,0,0,3087
21-05-2020,Madhya Pradesh,5981,2844,271,0,125608
21-05-2020,Mizoram,1,1,0,0,320
21-05-2020,Nagaland,0,0,0,0,1001
21-05-2020,Odisha,1103,393,7,0,108432
21-05-2020,Punjab,2028,1819,39,0,59618
21-05-2020,Puducherry,23,10,0,0,6106
21-05-2020,Rajasthan,6227,3485,151,0,275974
21-05-2020,Sikkim,0,0,0,0,1342
21-05-2020,Telangana,1699,1036,45,0,23388
21-05-2020,Tamil Nadu,13967,6282,95,0,372532
21-05-2020,Tripura,175,148,0,0,16873
21-05-2020,India,118224,48553,3584,7,2719434
21-05-2020,State Unassigned,1403,0,0,0,
21-05-2020,Uttar Pradesh,5515,3204,138,0,206811
21-05-2020,Uttarakhand,145,53,1,0,16528
21-05-2020,West Bengal,3197,1193,259,0,115244
22-05-2020,Andaman and Nicobar Islands,33,33,0,0,7263
22-05-2020,Andhra Pradesh,2667,1731,55,0,284119
22-05-2020,Arunachal Pradesh,1,1,0,0,4844
22-05-2020,Assam,226,55,4,3,55791
22-05-2020,Bihar,2166,629,11,0,58481
22-05-2020,Chandigarh,219,178,3,0,3531
22-05-2020,Chhattisgarh,172,62,0,0,48116
22-05-2020,Delhi,12319,5897,208,0,160255
22-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,1,0,0,8979
22-05-2020,Goa,54,16,0,0,11362
22-05-2020,Gujarat,13273,5880,802,0,172562
22-05-2020,Himachal Pradesh,168,55,4,3,24246
22-05-2020,Haryana,1067,706,16,0,91119
22-05-2020,Jharkhand,323,136,3,0,43988
22-05-2020,Jammu and Kashmir,1489,720,20,0,114859
22-05-2020,Karnataka,1743,597,41,1,186526
22-05-2020,Kerala,733,512,5,0,58382
22-05-2020,Ladakh,46,43,0,0,5505
22-05-2020,Maharashtra,44582,12583,1517,0,333087
22-05-2020,Meghalaya,14,12,1,0,3682
22-05-2020,Manipur,26,2,0,0,3721
22-05-2020,Madhya Pradesh,6170,3089,272,0,129060
22-05-2020,Mizoram,1,1,0,0,324
22-05-2020,Nagaland,0,0,0,0,1035
22-05-2020,Odisha,1189,436,7,0,113437
22-05-2020,Punjab,2029,1847,39,0,62399
22-05-2020,Puducherry,26,10,0,0,6233
22-05-2020,Rajasthan,6494,3680,153,0,287164
22-05-2020,Sikkim,0,0,0,0,1637
22-05-2020,Telangana,1761,1043,48,0,23388
22-05-2020,Tamil Nadu,14753,7128,99,0,385185
22-05-2020,Tripura,175,152,0,0,17721
22-05-2020,India,124760,51833,3726,7,2834798
22-05-2020,State Unassigned,1620,0,0,0,
22-05-2020,Uttar Pradesh,5735,3324,152,0,214060
22-05-2020,Uttarakhand,153,53,1,0,18008
22-05-2020,West Bengal,3332,1221,265,0,120599
23-05-2020,Andaman and Nicobar Islands,33,33,0,0,7327
23-05-2020,Andhra Pradesh,2714,1779,56,0,292969
23-05-2020,Arunachal Pradesh,1,1,0,0,5206
23-05-2020,Assam,347,57,4,3,60405
23-05-2020,Bihar,2394,653,11,0,61220
23-05-2020,Chandigarh,225,179,3,0,3749
23-05-2020,Chhattisgarh,214,64,0,0,49763
23-05-2020,Delhi,12910,6267,231,0,165047
23-05-2020,Dadra and Nagar Haveli and Daman and Diu,2,1,0,0,9298
23-05-2020,Goa,55,16,0,0,11945
23-05-2020,Gujarat,13669,6169,829,0,178068
23-05-2020,Himachal Pradesh,185,57,4,3,25905
23-05-2020,Haryana,1131,750,16,0,94035
23-05-2020,Jharkhand,350,141,3,0,45785
23-05-2020,Jammu and Kashmir,1569,774,21,0,124074
23-05-2020,Karnataka,1959,608,42,2,196196
23-05-2020,Kerala,795,515,5,0,60443
23-05-2020,Ladakh,49,43,0,0,5727
23-05-2020,Maharashtra,47190,13404,1577,0,348932
23-05-2020,Meghalaya,14,12,1,0,3682
23-05-2020,Manipur,29,2,0,0,4094
23-05-2020,Madhya Pradesh,6371,3267,281,0,132769
23-05-2020,Mizoram,1,1,0,0,336
23-05-2020,Nagaland,0,0,0,0,1065
23-05-2020,Odisha,1269,497,7,0,118446
23-05-2020,Punjab,2045,1870,39,0,63567
23-05-2020,Puducherry,26,10,0,0,6349
23-05-2020,Rajasthan,6742,3786,160,0,303935
23-05-2020,Sikkim,1,0,0,0,1707
23-05-2020,Telangana,1813,1068,49,0,23388
23-05-2020,Tamil Nadu,15512,7491,104,0,397340
23-05-2020,Tripura,191,152,0,0,18737
23-05-2020,India,131425,54409,3868,8,2943421
23-05-2020,State Unassigned,1899,0,0,0,
23-05-2020,Uttar Pradesh,6017,3406,155,0,217867
23-05-2020,Uttarakhand,244,55,1,0,19248
23-05-2020,West Bengal,3459,1281,269,0,129608
24-05-2020,Andaman and Nicobar Islands,33,33,0,0,7327
24-05-2020,Andhra Pradesh,2780,1841,56,0,304326
24-05-2020,Arunachal Pradesh,2,1,0,0,5428
24-05-2020,Assam,393,58,4,3,66444
24-05-2020,Bihar,2574,702,11,0,63741
24-05-2020,Chandigarh,262,179,4,0,3904
24-05-2020,Chhattisgarh,252,64,0,0,49763
24-05-2020,Delhi,13418,6540,261,0,169873
24-05-2020,Dadra and Nagar Haveli and Daman and Diu,2,1,0,0,9678
24-05-2020,Goa,66,16,0,0,12499
24-05-2020,Gujarat,14063,6412,858,0,182868
24-05-2020,Himachal Pradesh,203,59,4,3,27288
24-05-2020,Haryana,1184,765,16,0,97006
24-05-2020,Jharkhand,370,148,4,0,48641
24-05-2020,Jammu and Kashmir,1621,809,21,0,130433
24-05-2020,Karnataka,2089,654,42,2,206313
24-05-2020,Kerala,848,520,6,0,61900
24-05-2020,Ladakh,52,43,0,0,5730
24-05-2020,Maharashtra,50231,14600,1635,0,363470
24-05-2020,Meghalaya,14,12,1,0,3682
24-05-2020,Manipur,32,4,0,0,4094
24-05-2020,Madhya Pradesh,6665,3408,290,0,135889
24-05-2020,Mizoram,1,1,0,0,342
24-05-2020,Nagaland,0,0,0,0,1097
24-05-2020,Odisha,1336,550,7,0,123834
24-05-2020,Punjab,2060,1898,40,0,66142
24-05-2020,Puducherry,41,12,0,0,6536
24-05-2020,Rajasthan,7028,3848,163,0,317067
24-05-2020,Sikkim,1,0,0,0,1855
24-05-2020,Telangana,1854,1092,53,0,23388
24-05-2020,Tamil Nadu,16277,8324,112,0,409615
24-05-2020,Tripura,194,165,0,0,19278
24-05-2020,India,138536,57694,4024,9,3033591
24-05-2020,State Unassigned,2338,0,0,0,
24-05-2020,Uttar Pradesh,6268,3538,161,0,229621
24-05-2020,Uttarakhand,317,58,3,1,20969
24-05-2020,West Bengal,3667,1339,272,0,138824
25-05-2020,Andaman and Nicobar Islands,33,33,0,0,7363
25-05-2020,Andhra Pradesh,2886,1892,56,0,314566
25-05-2020,Arunachal Pradesh,2,1,0,0,5997
25-05-2020,Assam,549,63,4,3,70029
25-05-2020,Bihar,2737,733,13,0,63741
25-05-2020,Chandigarh,266,187,4,0,4089
25-05-2020,Chhattisgarh,292,67,0,0,55022
25-05-2020,Delhi,14053,6771,276,0,174469
25-05-2020,Dadra and Nagar Haveli and Daman and Diu,2,1,0,0,10085
25-05-2020,Goa,67,19,0,0,12860
25-05-2020,Gujarat,14468,6636,888,0,186361
25-05-2020,Himachal Pradesh,223,63,4,3,28346
25-05-2020,Haryana,1213,802,16,0,99987
25-05-2020,Jharkhand,405,148,4,0,50709
25-05-2020,Jammu and Kashmir,1668,809,23,0,134188
25-05-2020,Karnataka,2182,705,43,3,219894
25-05-2020,Kerala,897,532,6,0,63009
25-05-2020,Ladakh,53,43,0,0,5896
25-05-2020,Maharashtra,52667,15786,1695,0,379185
25-05-2020,Meghalaya,15,12,1,0,3682
25-05-2020,Manipur,36,4,0,0,5041
25-05-2020,Madhya Pradesh,6859,3571,300,0,138584
25-05-2020,Mizoram,1,1,0,0,359
25-05-2020,Nagaland,3,0,0,0,1366
25-05-2020,Odisha,1438,649,7,0,127776
25-05-2020,Punjab,2081,1913,40,0,67213
25-05-2020,Puducherry,49,17,0,0,6606
25-05-2020,Rajasthan,7300,4056,167,0,327836
25-05-2020,Sikkim,1,0,0,0,2103
25-05-2020,Telangana,1920,1164,56,0,23388
25-05-2020,Tamil Nadu,17082,8731,119,0,421450
25-05-2020,Tripura,198,165,0,0,20871
25-05-2020,India,144950,60706,4173,12,3126119
25-05-2020,State Unassigned,2642,0,0,0,
25-05-2020,Uttar Pradesh,6497,3660,169,0,235622
25-05-2020,Uttarakhand,349,58,4,3,22117
25-05-2020,West Bengal,3816,1414,278,0,148049
26-05-2020,Andaman and Nicobar Islands,33,33,0,0,7448
26-05-2020,Andhra Pradesh,2983,2017,57,0,322714
26-05-2020,Arunachal Pradesh,2,1,0,0,6319
26-05-2020,Assam,683,63,4,3,72654
26-05-2020,Bihar,2968,800,14,0,63741
26-05-2020,Chandigarh,278,187,4,0,4207
26-05-2020,Chhattisgarh,360,79,0,0,57479
26-05-2020,Delhi,14465,6954,288,0,178579
26-05-2020,Dadra and Nagar Haveli and Daman and Diu,2,1,0,0,10388
26-05-2020,Goa,67,28,0,0,13303
26-05-2020,Gujarat,14829,7137,915,0,189313
26-05-2020,Himachal Pradesh,247,63,4,3,29379
26-05-2020,Haryana,1305,824,16,0,102018
26-05-2020,Jharkhand,426,153,4,0,53309
26-05-2020,Jammu and Kashmir,1759,833,24,0,140962
26-05-2020,Karnataka,2283,764,43,3,228914
26-05-2020,Kerala,964,542,7,0,65303
26-05-2020,Ladakh,53,43,0,0,5896
26-05-2020,Maharashtra,54758,16954,1792,0,390757
26-05-2020,Meghalaya,20,12,1,0,6553
26-05-2020,Manipur,39,4,0,0,6233
26-05-2020,Madhya Pradesh,7024,3689,305,0,141508
26-05-2020,Mizoram,1,1,0,0,438
26-05-2020,Nagaland,4,0,0,0,1366
26-05-2020,Odisha,1517,733,7,0,131595
26-05-2020,Punjab,2106,1918,40,0,69818
26-05-2020,Puducherry,49,17,0,0,6677
26-05-2020,Rajasthan,7536,4276,170,0,337159
26-05-2020,Sikkim,1,0,0,0,2255
26-05-2020,Telangana,2032,1284,57,0,23388
26-05-2020,Tamil Nadu,17728,9342,130,0,431739
26-05-2020,Tripura,232,165,0,0,22049
26-05-2020,India,150857,64291,4346,12,3242160
26-05-2020,State Unassigned,2970,0,0,0,
26-05-2020,Uttar Pradesh,6724,3824,177,0,240588
26-05-2020,Uttarakhand,400,64,4,3,23076
26-05-2020,West Bengal,4009,1486,283,0,157277
27-05-2020,Andaman and Nicobar Islands,33,33,0,0,7499
27-05-2020,Andhra Pradesh,3117,2065,58,0,332378
27-05-2020,Arunachal Pradesh,2,1,0,0,6436
27-05-2020,Assam,784,88,4,3,72654
27-05-2020,Bihar,3036,918,15,0,68262
27-05-2020,Chandigarh,279,187,4,0,4332
27-05-2020,Chhattisgarh,364,83,0,0,59320
27-05-2020,Delhi,15257,7264,303,0,184362
27-05-2020,Dadra and Nagar Haveli and Daman and Diu,2,1,0,0,10872
27-05-2020,Goa,68,37,0,0,13911
27-05-2020,Gujarat,15205,7547,938,0,193863
27-05-2020,Himachal Pradesh,273,66,6,3,30852
27-05-2020,Haryana,1381,838,18,0,104747
27-05-2020,Jharkhand,433,153,4,0,55427
27-05-2020,Jammu and Kashmir,1921,854,26,0,145162
27-05-2020,Karnataka,2418,781,46,3,241608
27-05-2020,Kerala,1004,552,7,0,67961
27-05-2020,Ladakh,54,43,0,0,5896
27-05-2020,Maharashtra,56948,17918,1897,0,405020
27-05-2020,Meghalaya,20,12,1,0,6685
27-05-2020,Manipur,44,4,0,0,6836
27-05-2020,Madhya Pradesh,7261,3927,313,0,146144
27-05-2020,Mizoram,1,1,0,0,438
27-05-2020,Nagaland,9,0,0,0,1554
27-05-2020,Odisha,1593,812,7,0,136274
27-05-2020,Punjab,2139,1918,40,0,72468
27-05-2020,Puducherry,49,17,0,0,6808
27-05-2020,Rajasthan,7816,4562,173,0,350600
27-05-2020,Sikkim,1,0,0,0,2417
27-05-2020,Telangana,2139,1321,63,0,23388
27-05-2020,Tamil Nadu,18545,9909,136,0,442970
27-05-2020,Tripura,242,165,0,0,23264
27-05-2020,India,158103,67725,4534,12,3362136
27-05-2020,State Unassigned,4013,0,0,0,
27-05-2020,Uttar Pradesh,6991,3991,182,0,240588
27-05-2020,Uttarakhand,469,79,4,3,23975
27-05-2020,West Bengal,4192,1578,289,0,166513
28-05-2020,Andaman and Nicobar Islands,33,33,0,0,7519
28-05-2020,Andhra Pradesh,3245,2133,59,0,342236
28-05-2020,Arunachal Pradesh,3,1,0,0,6984
28-05-2020,Assam,881,104,4,3,72654
28-05-2020,Bihar,3185,1050,15,0,70275
28-05-2020,Chandigarh,289,189,4,0,4467
28-05-2020,Chhattisgarh,398,83,0,0,61771
28-05-2020,Delhi,16281,7495,316,0,191977
28-05-2020,Dadra and Nagar Haveli and Daman and Diu,2,1,0,0,11177
28-05-2020,Goa,69,38,0,0,14782
28-05-2020,Gujarat,15572,8001,960,0,198048
28-05-2020,Himachal Pradesh,281,73,6,3,32449
28-05-2020,Haryana,1504,881,19,0,108031
28-05-2020,Jharkhand,439,153,4,0,57250
28-05-2020,Jammu and Kashmir,2036,859,27,0,153522
28-05-2020,Karnataka,2533,834,46,3,252078
28-05-2020,Kerala,1089,555,8,0,70622
28-05-2020,Ladakh,74,43,0,0,5896
28-05-2020,Maharashtra,59546,18616,1982,0,420473
28-05-2020,Meghalaya,21,12,1,0,6685
28-05-2020,Manipur,55,4,0,0,7758
28-05-2020,Madhya Pradesh,7453,4050,321,0,151182
28-05-2020,Mizoram,1,1,0,0,516
28-05-2020,Nagaland,18,0,0,0,1765
28-05-2020,Odisha,1660,887,7,0,139311
28-05-2020,Punjab,2158,1946,40,0,72468
28-05-2020,Puducherry,53,17,0,0,6917
28-05-2020,Rajasthan,8067,4815,180,0,365556
28-05-2020,Sikkim,1,0,0,0,2626
28-05-2020,Telangana,2256,1345,67,0,23388
28-05-2020,Tamil Nadu,19372,10548,148,0,455216
28-05-2020,Tripura,244,167,0,0,24126
28-05-2020,India,165357,70896,4710,12,3483838
28-05-2020,State Unassigned,4332,0,0,0,
28-05-2020,Uttar Pradesh,7170,4215,197,0,256267
28-05-2020,Uttarakhand,500,79,4,3,25380
28-05-2020,West Bengal,4536,1668,295,0,175769
29-05-2020,Andaman and Nicobar Islands,33,33,0,0,7567
29-05-2020,Andhra Pradesh,3330,2234,60,0,353874
29-05-2020,Arunachal Pradesh,3,1,0,0,7488
29-05-2020,Assam,1058,126,4,3,92390
29-05-2020,Bihar,3359,1209,15,0,72256
29-05-2020,Chandigarh,289,189,4,0,4543
29-05-2020,Chhattisgarh,415,100,1,0,63992
29-05-2020,Delhi,17386,7846,398,0,199626
29-05-2020,Dadra and Nagar Haveli and Daman and Diu,2,1,0,0,11477
29-05-2020,Goa,69,41,0,0,16141
29-05-2020,Gujarat,15944,8609,980,0,201481
29-05-2020,Himachal Pradesh,295,83,6,3,33979
29-05-2020,Haryana,1721,940,19,0,110940
29-05-2020,Jharkhand,521,216,5,0,59452
29-05-2020,Jammu and Kashmir,2164,875,28,0,158729
29-05-2020,Karnataka,2781,894,46,4,264489
29-05-2020,Kerala,1151,565,9,0,74214
29-05-2020,Ladakh,74,43,0,0,5896
29-05-2020,Maharashtra,62228,26997,2098,0,434565
29-05-2020,Meghalaya,27,12,1,0,6685
29-05-2020,Manipur,59,6,0,0,8596
29-05-2020,Madhya Pradesh,7645,4269,334,0,155436
29-05-2020,Mizoram,1,1,0,0,529
29-05-2020,Nagaland,25,0,0,0,1997
29-05-2020,Odisha,1723,977,9,0,143570
29-05-2020,Punjab,2197,1949,42,0,81021
29-05-2020,Puducherry,57,23,0,0,7043
29-05-2020,Rajasthan,8365,5244,184,0,379315
29-05-2020,Sikkim,1,0,0,0,2759
29-05-2020,Telangana,2425,1381,71,0,23388
29-05-2020,Tamil Nadu,20246,11313,157,0,466550
29-05-2020,Tripura,254,167,0,0,25403
29-05-2020,India,173495,82631,4978,13,3611599
29-05-2020,State Unassigned,4673,0,0,0,
29-05-2020,Uttar Pradesh,7445,4410,201,0,270920
29-05-2020,Uttarakhand,716,102,4,3,26951
29-05-2020,West Bengal,4813,1775,302,0,185051
30-05-2020,Andaman and Nicobar Islands,33,33,0,0,7567
30-05-2020,Andhra Pradesh,3461,2289,60,0,363378
30-05-2020,Arunachal Pradesh,4,1,0,0,8017
30-05-2020,Assam,1217,164,4,3,101257
30-05-2020,Bihar,3565,1311,21,0,73929
30-05-2020,Chandigarh,289,199,4,0,4654
30-05-2020,Chhattisgarh,447,102,1,0,66417
30-05-2020,Delhi,18549,8075,416,0,206739
30-05-2020,Dadra and Nagar Haveli and Daman and Diu,2,1,0,0,11477
30-05-2020,Goa,70,42,0,0,17871
30-05-2020,Gujarat,16356,9230,1007,0,205780
30-05-2020,Himachal Pradesh,313,107,6,3,35668
30-05-2020,Haryana,1923,971,20,0,114683
30-05-2020,Jharkhand,594,256,5,0,62916
30-05-2020,Jammu and Kashmir,2341,908,28,0,164581
30-05-2020,Karnataka,2922,997,47,4,280217
30-05-2020,Kerala,1209,575,10,0,77257
30-05-2020,Ladakh,77,43,0,0,7354
30-05-2020,Maharashtra,65168,28081,2197,0,448661
30-05-2020,Meghalaya,27,12,1,0,6685
30-05-2020,Manipur,60,6,0,0,8596
30-05-2020,Madhya Pradesh,7891,4444,343,0,161552
30-05-2020,Mizoram,1,1,0,0,686
30-05-2020,Nagaland,36,0,0,0,2210
30-05-2020,Odisha,1819,1050,9,0,147490
30-05-2020,Punjab,2233,1967,44,0,84497
30-05-2020,Puducherry,57,23,0,0,7164
30-05-2020,Rajasthan,8617,5739,193,0,395490
30-05-2020,Sikkim,1,0,0,0,2829
30-05-2020,Telangana,2499,1412,77,0,23388
30-05-2020,Tamil Nadu,21184,12000,163,0,479155
30-05-2020,Tripura,271,172,0,0,26376
30-05-2020,India,181859,86934,5183,13,3737027
30-05-2020,State Unassigned,5043,0,0,0,
30-05-2020,Uttar Pradesh,7701,4651,213,0,279288
30-05-2020,Uttarakhand,749,102,5,3,28433
30-05-2020,West Bengal,5130,1970,309,0,194397
31-05-2020,Andaman and Nicobar Islands,33,33,0,0,7706
31-05-2020,Andhra Pradesh,3571,2340,62,0,372748
31-05-2020,Arunachal Pradesh,4,1,0,0,8283
31-05-2020,Assam,1340,186,4,3,109097
31-05-2020,Bihar,3807,1520,23,0,75737
31-05-2020,Chandigarh,293,199,4,0,4785
31-05-2020,Chhattisgarh,498,114,1,0,69152
31-05-2020,Delhi,19844,8478,473,0,212784
31-05-2020,Dadra and Nagar Haveli and Daman and Diu,2,1,0,0,11477
31-05-2020,Goa,71,44,0,0,19491
31-05-2020,Gujarat,16794,9919,1038,0,211930
31-05-2020,Himachal Pradesh,331,116,6,3,37168
31-05-2020,Haryana,2091,1048,20,0,118138
31-05-2020,Jharkhand,635,256,5,0,65886
31-05-2020,Jammu and Kashmir,2446,927,28,0,171045
31-05-2020,Karnataka,3221,1218,49,4,293575
31-05-2020,Kerala,1270,590,10,0,77508
31-05-2020,Ladakh,77,47,0,0,7354
31-05-2020,Maharashtra,67655,29329,2286,0,463177
31-05-2020,Meghalaya,27,12,1,0,7781
31-05-2020,Manipur,71,11,0,0,8596
31-05-2020,Madhya Pradesh,8089,4842,350,0,167808
31-05-2020,Mizoram,1,1,0,0,777
31-05-2020,Nagaland,43,0,0,0,2576
31-05-2020,Odisha,1948,1126,9,0,152131
31-05-2020,Punjab,2263,1987,45,0,87852
31-05-2020,Puducherry,70,25,0,0,7255
31-05-2020,Rajasthan,8831,6032,194,0,409777
31-05-2020,Sikkim,1,0,0,0,2925
31-05-2020,Telangana,2698,1428,82,0,23388
31-05-2020,Tamil Nadu,22333,12757,176,0,491962
31-05-2020,Tripura,316,173,0,0,27475
31-05-2020,India,190648,91862,5405,13,3837207
31-05-2020,State Unassigned,5491,0,0,0,
31-05-2020,Uttar Pradesh,8075,4843,217,0,289892
31-05-2020,Uttarakhand,907,102,5,3,30438
31-05-2020,West Bengal,5501,2157,317,0,203751
01-06-2020,Andaman and Nicobar Islands,33,33,0,0,7805
01-06-2020,Andhra Pradesh,3676,2374,64,0,383315
01-06-2020,Arunachal Pradesh,23,1,0,0,8768
01-06-2020,Assam,1486,285,4,3,109097
01-06-2020,Bihar,3945,1741,23,0,78090
01-06-2020,Chandigarh,297,214,4,0,4816
01-06-2020,Chhattisgarh,547,121,1,0,70726
01-06-2020,Delhi,20834,8746,523,0,217537
01-06-2020,Dadra and Nagar Haveli and Daman and Diu,3,1,0,0,11693
01-06-2020,Goa,73,50,0,0,20780
01-06-2020,Gujarat,17217,10780,1063,0,216258
01-06-2020,Himachal Pradesh,340,118,6,3,37897
01-06-2020,Haryana,2356,1055,21,0,121779
01-06-2020,Jharkhand,661,296,5,0,69187
01-06-2020,Jammu and Kashmir,2601,946,31,0,176309
01-06-2020,Karnataka,3408,1318,50,4,304816
